userId,total_rated,avg_rating,rating_stddev,min_rating,max_rating
435,39,3.094871794871795,1.0039261657556293,1.0,4.8
146,39,3.3128205128205126,1.1542095693999712,1.2,5.0
259,40,3.1075000000000004,1.1552305797145834,1.0,5.0
206,34,3.3000000000000003,0.8957813586050128,1.5,4.8
1,36,3.2083333333333326,1.1342398335449166,1.2,5.0
363,34,3.1205882352941177,1.1630105686913168,1.0,5.0
52,35,2.834285714285714,1.2068293064016617,1.0,4.8
297,39,2.7948717948717947,1.1440805818943638,1.0,5.0
212,35,3.1971428571428566,0.9163500853885466,1.7,5.0
274,35,3.045714285714285,0.9705495281306469,1.0,4.6
442,35,3.06,1.0608542617654333,1.1,5.0
182,36,2.7861111111111114,1.049939529626833,1.0,4.3
218,47,3.0787234042553195,1.18687316091169,1.0,5.0
348,32,2.8781250000000003,0.9540184535308629,1.0,4.8
13,42,3.0595238095238093,1.037600309299445,1.0,5.0
440,40,3.165,1.0826250149876102,1.0,5.0
280,33,3.012121212121212,1.2476872544225517,1.0,5.0
16,43,2.751162790697674,1.1516803650945897,1.0,5.0
6,34,2.905882352941177,1.0030079538252525,1.0,5.0
86,39,3.125641025641025,1.1096983821404969,1.0,5.0
474,29,2.6551724137931036,1.046622529478428,1.0,4.9
205,30,3.4566666666666674,1.1382634484867376,1.1,5.0
168,39,3.3410256410256407,1.0253928512161745,1.0,5.0
178,32,3.1406249999999996,1.02228692866344,1.0,5.0
3,44,3.1181818181818177,1.1682371388913253,1.0,5.0
142,37,3.045945945945946,1.106695429996336,1.0,5.0
328,33,3.060606060606061,1.0974229454554525,1.0,5.0
308,39,2.953846153846154,0.9991696957832839,1.0,4.7
20,28,3.225,1.0398094554790815,1.0,5.0
429,35,2.76,0.9434604639616986,1.0,5.0
164,30,2.963333333333333,1.2110079396457554,1.0,4.7
40,33,3.1333333333333333,1.0460242189675468,1.0,4.9
470,26,3.11923076923077,1.034222115705995,1.0,4.8
500,36,2.8499999999999996,1.0291466645443967,1.0,4.7
169,37,3.2648648648648653,0.9678774647582135,1.0,5.0
479,39,3.061538461538462,1.0557151192227314,1.3,5.0
283,37,3.045945945945946,1.136171591743908,1.0,5.0
139,30,2.9466666666666663,1.195316530963829,1.0,5.0
359,34,2.800000000000001,1.1348474733984246,1.0,4.9
431,33,3.1363636363636362,1.0922505956218855,1.0,4.8
295,38,3.2263157894736842,0.9610479107573053,1.2,4.6
340,38,3.134210526315789,1.1969050891021538,1.0,5.0
250,40,3.0775000000000006,1.1253461006080956,1.0,5.0
432,34,3.1999999999999997,1.0383553429254446,1.0,5.0
94,36,3.1805555555555554,1.1011213620524551,1.0,5.0
402,37,3.110810810810811,1.19065429813093,1.0,5.0
377,42,2.8309523809523816,1.1543107108527213,1.0,5.0
57,36,2.9694444444444446,1.1403807495605376,1.0,5.0
306,32,2.965625,1.3449090087940836,1.0,5.0
339,38,2.8526315789473684,1.027391565161505,1.0,5.0
292,37,3.1540540540540545,1.131025737646681,1.0,4.9
120,32,3.2,1.2334059844919858,1.0,5.0
54,31,3.119354838709678,0.9988057384826171,1.0,4.6
491,31,2.6774193548387095,1.0161068439291068,1.0,5.0
235,33,3.0060606060606068,1.1028200765365679,1.0,4.9
96,44,3.152272727272728,1.2024178425473027,1.0,5.0
452,34,2.7588235294117647,0.9997325845653484,1.0,4.4
48,30,2.9833333333333334,1.1971469916180844,1.0,5.0
266,29,3.2034482758620686,1.1104962721429323,1.0,5.0
268,36,3.313888888888888,0.9745776455991524,1.1,4.9
191,46,2.6891304347826086,1.014172516744467,1.0,4.6
5,35,2.599999999999999,1.0386643006341194,1.4,5.0
163,30,3.4166666666666665,1.063852249701716,1.3,5.0
279,38,2.6763157894736844,1.1340990496153982,1.0,5.0
258,33,2.9939393939393937,0.9519517431110263,1.0,4.7
397,34,2.738235294117647,1.037775799306222,1.0,4.7
430,35,3.205714285714286,1.1005193579137338,1.0,4.9
19,34,3.111764705882353,1.293284450626284,1.0,4.9
92,32,3.00625,1.2760669160328342,1.0,5.0
419,34,3.352941176470588,1.1479191435250575,1.0,5.0
415,38,3.0342105263157895,1.0730800115730204,1.0,4.9
299,38,3.102631578947369,0.9785501802115382,1.0,4.5
257,40,3.1950000000000003,1.0509946448910876,1.3,4.8
117,35,3.0342857142857147,0.948045313245304,1.0,5.0
227,31,3.1935483870967736,1.2912359670411313,1.0,5.0
64,36,2.7611111111111115,1.1625778690424573,1.0,5.0
154,41,2.9780487804878053,1.12261128515661,1.0,5.0
425,42,3.0595238095238093,1.129657734440063,1.4,5.0
309,33,3.266666666666667,1.1501811451535218,1.0,5.0
41,35,3.2514285714285704,1.037352804178084,1.0,5.0
347,34,3.247058823529412,1.0938492761158551,1.0,5.0
447,41,3.075609756097561,0.8991052462879077,1.3,5.0
484,37,3.0810810810810803,1.1831778859959774,1.0,5.0
455,31,3.1387096774193552,0.9725147537372166,1.0,5.0
15,29,3.36551724137931,1.0570429988783958,1.0,5.0
43,32,3.140624999999999,0.9469337187691308,1.3,4.7
262,30,3.2266666666666666,0.9864367548223087,1.0,5.0
112,44,3.0340909090909083,1.133823164469454,1.0,5.0
269,38,2.8315789473684205,1.0107811437823169,1.0,4.8
327,46,3.084782608695653,1.1222927705380321,1.0,5.0
165,41,3.2097560975609762,1.110811612751861,1.0,5.0
366,33,2.742424242424242,1.0920251551104212,1.0,5.0
358,44,3.2204545454545452,1.1625112243428206,1.0,5.0
489,42,3.2095238095238097,1.2163138081544107,1.0,5.0
189,36,3.274999999999999,1.0947602477255007,1.0,5.0
179,40,3.0425000000000004,0.9776705700744722,1.3,4.6
207,39,2.9435897435897433,1.1769261640738178,1.0,4.6
37,42,3.054761904761905,0.9112313783308933,1.1,5.0
383,44,3.0272727272727264,1.0758152422781389,1.0,5.0
127,35,3.342857142857142,0.8416670133399183,2.0,4.8
61,34,3.2205882352941186,1.123517045969784,1.2,5.0
461,40,2.9450000000000003,1.1788629897990475,1.0,5.0
316,42,2.9642857142857144,0.997758812581289,1.0,5.0
197,35,2.8599999999999994,1.1884740587136489,1.0,5.0
486,37,2.894594594594594,1.159967898489232,1.0,4.9
88,31,3.080645161290322,1.1745692415629683,1.0,5.0
462,37,2.872972972972973,1.1810185454957112,1.0,5.0
318,30,3.1199999999999997,1.098086109304856,1.0,5.0
107,38,3.057894736842105,1.1396138698717138,1.0,5.0
202,40,3.2374999999999994,0.7892506995034384,1.7,5.0
374,35,2.880000000000001,1.0629592433114152,1.0,4.8
263,22,3.236363636363637,1.1978335421940707,1.0,5.0
231,25,2.924,1.12,1.0,4.7
17,30,2.9766666666666666,1.1554021044590954,1.0,5.0
9,29,2.96551724137931,1.0698050096259084,1.0,4.5
324,44,3.2681818181818185,1.0075927396344513,1.0,5.0
72,32,3.1500000000000004,0.952416281986794,1.2,4.8
398,32,2.88125,0.9396078454471347,1.0,4.9
286,46,3.1347826086956525,1.0130739561254696,1.0,5.0
175,42,2.911904761904761,1.2757020794787972,1.0,5.0
387,41,2.9853658536585366,1.0352683168168908,1.0,4.9
423,35,3.0428571428571423,1.2905278706304446,1.0,5.0
498,37,3.005405405405405,1.1846110346030478,1.0,5.0
381,36,3.386111111111111,1.0978297494284617,1.0,4.9
35,41,2.792682926829268,1.0181822636204283,1.0,4.8
485,42,3.1119047619047624,0.8157601216499445,1.2,4.3
310,30,3.01,1.2098304241390254,1.0,5.0
196,30,2.95,1.153331007904107,1.0,5.0
437,34,3.1941176470588233,0.9591477203101272,1.3,4.9
456,48,2.9375,1.0622387037901542,1.0,5.0
441,35,3.322857142857143,1.0827757668809077,1.5,5.0
290,38,2.821052631578947,1.1155311169262494,1.0,4.9
217,38,2.989473684210527,1.1147147189726025,1.0,5.0
326,34,3.170588235294117,1.2293209290189702,1.0,5.0
307,37,3.327027027027027,1.0090283138436393,1.0,5.0
229,27,2.9925925925925925,1.0964719386517434,1.0,5.0
301,44,3.213636363636364,1.0391389344830468,1.0,5.0
220,41,2.8756097560975613,0.9984439112451129,1.0,5.0
173,52,2.8942307692307687,1.135248692031918,1.0,5.0
114,31,2.7129032258064516,1.150866900929866,1.0,5.0
278,42,3.1047619047619044,1.1811429728935423,1.2,5.0
494,36,2.925,1.1048917206159679,1.0,5.0
59,35,3.2000000000000006,1.2952401548838461,1.0,5.0
445,32,3.0093749999999995,1.0265379885496122,1.0,4.8
4,32,2.8687499999999995,1.0738647418883662,1.0,5.0
55,49,3.093877551020409,1.1014021675545576,1.0,5.0
450,31,2.8645161290322583,0.9379226645791128,1.4,4.5
8,37,3.04054054054054,1.1038970008966362,1.0,5.0
495,35,3.325714285714285,1.0268005296702432,1.0,5.0
449,38,3.3473684210526318,1.0515720129573993,1.0,5.0
241,36,2.9777777777777774,0.9517235826529558,1.0,4.5
100,29,2.96551724137931,1.0754653019802856,1.0,5.0
161,33,3.033333333333334,1.1229611153849748,1.1,5.0
39,23,2.7695652173913037,1.1319471488660975,1.0,4.7
23,43,2.986046511627907,1.1276991736968633,1.0,5.0
176,29,2.717241379310345,1.125378972840845,1.0,4.8
49,35,3.037142857142857,1.1445743401667132,1.0,5.0
380,41,2.9829268292682922,1.031722452751802,1.0,4.8
7,48,3.0812500000000007,1.1871037972864524,1.0,5.0
162,38,3.186842105263158,1.1026187630172135,1.3,5.0
446,40,2.7750000000000004,0.9377414219063663,1.0,4.5
244,36,2.9638888888888895,1.1092218064359427,1.0,4.6
130,26,2.8307692307692305,1.2450764573372128,1.0,5.0
238,31,3.061290322580646,1.2344168446017574,1.0,5.0
453,44,2.9704545454545443,1.2082236712406773,1.0,5.0
136,32,3.034375,0.9617220358261258,1.0,4.6
84,46,3.045652173913042,1.0992333736117348,1.4,5.0
314,40,3.0575,1.1967664768032233,1.1,5.0
247,36,3.005555555555555,1.200938786222665,1.0,5.0
87,36,3.033333333333333,1.01418510567422,1.2,5.0
434,47,2.8851063829787225,1.081259073529007,1.0,5.0
171,32,2.974999999999999,1.1946115578687275,1.0,5.0
443,35,3.5285714285714276,0.9715274294730369,1.0,5.0
273,34,2.7088235294117644,1.1868899127063706,1.0,5.0
439,26,3.103846153846154,1.0941593190137417,1.1,5.0
343,33,2.7333333333333334,1.0734484927869927,1.0,4.8
51,43,3.2953488372093016,1.1515938206660516,1.0,5.0
277,41,2.897560975609756,1.1994765118329844,1.0,5.0
465,42,3.1476190476190475,0.8494583913604771,1.0,4.5
428,39,2.8897435897435892,1.001523805270557,1.0,5.0
331,37,2.9999999999999996,1.0954451150103324,1.0,5.0
194,27,2.548148148148148,1.0994300517752091,1.0,4.9
391,42,3.1476190476190475,1.2039038319988478,1.0,5.0
438,41,2.9804878048780483,1.0966356533040318,1.0,5.0
69,40,3.2224999999999993,1.1975375375520192,1.0,5.0
166,37,3.002702702702703,1.2196280139831541,1.1,5.0
129,34,3.3,1.3017470777940907,1.0,5.0
467,29,2.7034482758620686,1.16664438167785,1.0,5.0
448,37,2.627027027027027,1.1976014567665028,1.0,4.7
400,44,2.984090909090909,1.2013448243082323,1.0,4.9
97,27,2.9629629629629624,1.0270001678331628,1.0,4.5
234,29,2.9931034482758623,1.0484447783273902,1.0,5.0
264,30,2.6266666666666665,0.987834040694095,1.0,5.0
389,31,2.9193548387096775,1.1892348674221058,1.0,5.0
239,35,2.9885714285714284,1.1493659194559072,1.0,4.6
312,40,3.1224999999999996,1.0913382751325231,1.0,5.0
63,47,2.9297872340425535,1.0576666059769049,1.0,5.0
403,37,2.5972972972972967,1.068614494070213,1.0,4.6
395,35,2.7342857142857144,1.1742188535219429,1.0,4.8
459,34,2.75,1.1758298165873144,1.0,4.6
361,36,3.2611111111111115,1.081078238949503,1.0,5.0
77,41,2.75609756097561,1.0519146306825011,1.0,5.0
102,36,3.138888888888889,0.9757862112977055,1.0,4.5
10,44,3.120454545454545,1.1985610646908282,1.0,5.0
50,41,2.8878048780487804,1.0810169105872534,1.0,5.0
293,40,2.919999999999999,1.030359658391683,1.0,4.9
404,36,2.961111111111111,1.0179188229710316,1.0,4.5
267,21,2.7952380952380955,1.0200373475888962,1.5,4.8
45,35,3.031428571428572,1.1900992120213263,1.0,5.0
216,37,2.718918918918919,1.015939039574783,1.0,4.8
418,37,3.1054054054054054,1.0408185736732907,1.0,5.0
261,31,2.803225806451613,1.0290720321298348,1.0,5.0
38,35,3.3428571428571425,1.0018470337290002,1.5,5.0
320,39,2.946153846153845,1.1132801590572823,1.0,5.0
82,45,2.7711111111111113,1.1377054703980893,1.0,5.0
249,34,3.041176470588236,1.1906498472781701,1.0,5.0
364,42,2.9690476190476187,1.132122568396303,1.0,4.9
181,40,3.0299999999999994,1.1298286686541552,1.0,5.0
167,40,3.01,1.1887938295729708,1.0,5.0
288,35,2.8485714285714296,1.0656043379425668,1.0,4.8
394,25,3.16,1.1228683508467647,1.0,4.9
289,29,3.03103448275862,1.20596832707635,1.0,5.0
356,30,3.636666666666666,0.9859297496598669,1.0,5.0
80,40,3.155,1.0798741617096896,1.0,5.0
240,30,3.2066666666666674,1.2348204765047441,1.4,5.0
245,36,3.133333333333334,0.9282856703161402,1.4,4.5
427,29,2.8758620689655174,1.0943540731584196,1.0,4.9
73,41,3.065853658536585,1.082961161837663,1.0,5.0
25,23,3.2478260869565214,1.0870600741187597,1.0,5.0
113,34,3.217647058823529,0.9718681130860871,1.3,4.9
237,41,3.2463414634146335,1.029343859207313,1.1,5.0
160,29,3.182758620689655,1.1106847841107632,1.0,4.9
24,37,2.983783783783784,1.2774787481410215,1.0,5.0
408,37,2.9540540540540534,1.1322530622599336,1.0,5.0
70,39,2.9384615384615382,1.0685985373413613,1.0,4.8
121,38,2.9631578947368427,1.2696926745905726,1.0,5.0
62,35,2.9142857142857146,1.006783713305967,1.2,5.0
396,39,2.8769230769230765,1.298067701271787,1.0,5.0
125,36,2.9055555555555554,1.0954306248997487,1.2,5.0
156,26,3.0384615384615383,0.9716282923327924,1.1,5.0
480,34,3.1558823529411764,1.0810183684898595,1.0,4.8
351,29,2.9827586206896552,1.1892581617838316,1.0,4.7
143,49,2.942857142857143,1.0779996907853608,1.0,5.0
219,28,3.0821428571428577,0.9775455171475335,1.1,4.7
477,35,3.114285714285715,1.0797992343739744,1.0,5.0
411,43,3.2999999999999994,1.09217999563128,1.0,5.0
95,41,2.8804878048780487,1.0842553924687488,1.0,4.9
482,42,3.2095238095238106,1.1080216436667263,1.0,5.0
390,30,3.24,1.1140482252918238,1.2,4.8
226,40,3.0350000000000006,1.2191947741997164,1.0,5.0
29,41,2.846341463414635,1.0599758395773957,1.2,5.0
464,31,2.9387096774193555,1.248112553512927,1.0,5.0
21,32,2.825,1.1347871762951285,1.0,5.0
214,36,3.1666666666666674,0.9844505356506528,1.0,5.0
323,40,3.1974999999999993,1.1055773523599703,1.3,5.0
338,32,3.1281250000000003,1.175072921553272,1.0,4.9
352,36,3.0666666666666664,1.0002856734810455,1.3,5.0
492,32,2.946875,1.0491115673011908,1.0,4.8
335,38,2.9868421052631575,1.034322092296043,1.0,5.0
98,36,3.091666666666667,1.1407704163665635,1.0,5.0
256,30,2.616666666666667,1.134743882187042,1.0,5.0
195,38,2.9026315789473687,1.1333964364771318,1.0,4.8
345,37,3.351351351351352,0.9909651921293763,1.0,5.0
490,31,2.661290322580645,1.0874059099081748,1.0,5.0
287,34,3.0794117647058816,0.844870229147543,1.6,5.0
90,40,2.9224999999999994,1.1423070448068613,1.0,4.9
60,29,2.7965517241379305,1.1337304916011597,1.0,5.0
371,38,2.992105263157895,1.079634968077579,1.0,5.0
32,43,3.1232558139534885,1.0223309522156951,1.1,4.8
469,28,3.085714285714286,1.0197001322880956,1.0,5.0
382,38,2.8710526315789466,1.0224263390468142,1.0,4.8
75,38,3.2526315789473688,1.100795005612409,1.0,5.0
203,41,3.090243902439024,1.0786113475318115,1.0,4.9
457,31,2.6645161290322585,1.109518930917592,1.0,5.0
265,35,3.0142857142857142,1.085233197260835,1.1,5.0
221,35,3.0942857142857148,1.0827369614689861,1.2,4.8
414,25,2.64,1.1030261405182866,1.0,4.6
341,33,3.2121212121212124,1.024010978871069,1.0,5.0
151,39,2.687179487179487,0.9886672281355358,1.0,4.9
141,39,3.2641025641025645,1.0296875303976494,1.0,5.0
433,43,2.941860465116279,1.1637853995719833,1.0,5.0
334,25,3.2400000000000007,1.1306340404097752,1.0,4.7
145,40,2.7324999999999995,0.9683153491423212,1.0,5.0
488,41,2.682926829268293,0.8991391546986456,1.0,4.6
272,47,3.1638297872340435,1.1567242976753633,1.0,5.0
376,46,3.023913043478261,1.0671217326390328,1.0,5.0
200,26,3.0307692307692315,1.3086693182830356,1.0,4.9
254,43,2.765116279069767,1.0919366196787013,1.0,4.9
109,29,3.2,1.0931605554537722,1.0,4.7
56,32,2.91875,1.204946123812315,1.0,5.0
378,40,3.0149999999999997,1.1992625939429484,1.0,5.0
487,37,3.1432432432432433,0.9716939791874752,1.0,5.0
228,38,3.0868421052631576,1.013469036482596,1.5,5.0
213,33,2.73030303030303,1.2102388319265873,1.0,5.0
478,40,3.1749999999999994,1.0042856882330562,1.0,5.0
426,41,3.0853658536585367,0.979428653759363,1.0,5.0
303,25,2.972,1.1512746559068054,1.0,4.5
354,32,2.7093749999999996,1.0923072281392088,1.0,5.0
170,37,2.845945945945946,1.1720339857118751,1.0,5.0
304,38,3.0842105263157893,1.1202138588751396,1.0,5.0
298,37,3.2135135135135138,1.1093446919896655,1.0,5.0
370,39,2.784615384615385,1.069564215620564,1.0,5.0
105,36,2.8416666666666663,1.2704048848412743,1.0,5.0
58,49,2.873469387755101,0.9844151203896155,1.0,5.0
188,34,3.158823529411764,1.2723439708017839,1.0,5.0
204,36,3.0138888888888884,1.0786639295980343,1.0,4.8
421,32,3.0562499999999995,0.9731682545238018,1.6,5.0
11,33,2.9333333333333345,1.0163250792274423,1.0,5.0
33,30,2.9199999999999995,1.0229773988806838,1.0,5.0
110,33,3.384848484848485,1.2872259932023427,1.0,5.0
369,36,3.4861111111111107,0.917186000073136,1.7,4.8
413,36,2.977777777777778,1.2210326100971405,1.0,5.0
150,32,2.993749999999999,0.922107508951378,1.0,5.0
83,39,2.925641025641026,1.0442116010398892,1.0,5.0
68,38,3.1552631578947365,1.0630647607897654,1.0,5.0
260,43,3.0348837209302326,1.1401511430570934,1.0,5.0
71,25,3.028,1.0442381592976446,1.0,5.0
106,32,2.7781249999999993,0.9310882897050131,1.0,4.5
147,31,3.003225806451612,1.1819429966423203,1.0,5.0
116,35,3.111428571428573,0.9594028254662402,1.0,5.0
198,27,3.022222222222222,1.21000105954605,1.0,5.0
14,35,3.462857142857142,1.0854886983684877,1.0,5.0
317,25,3.092,1.0919859583956808,1.0,5.0
344,41,3.3000000000000003,0.9838699100999075,1.0,4.9
349,33,2.757575757575758,1.1497364651927588,1.0,5.0
424,35,3.400000000000001,1.115400218333681,1.0,5.0
379,36,2.766666666666667,1.036201855679812,1.0,4.6
342,41,2.848780487804879,1.153499447598375,1.0,5.0
454,36,2.9194444444444443,1.0961802365993976,1.0,5.0
123,38,2.984210526315789,1.1355499479153377,1.0,4.9
373,40,2.615,1.1926161718395962,1.0,5.0
199,38,2.7184210526315797,1.1598823945877175,1.0,5.0
158,40,2.9875000000000003,1.0097441920275319,1.0,4.9
270,33,2.9484848484848483,1.1051360810215896,1.0,5.0
242,40,2.9225000000000008,1.0329165826274,1.0,5.0
284,40,3.1125000000000003,1.0320970685814193,1.0,5.0
248,38,2.9736842105263155,1.191112178556712,1.0,5.0
499,27,2.9259259259259256,1.085779618024477,1.0,5.0
135,33,2.951515151515151,1.0668649200230353,1.0,5.0
337,38,2.88421052631579,1.1107646053664344,1.0,4.6
42,36,3.2944444444444447,1.2581038895200178,1.0,5.0
119,39,3.0769230769230766,1.2142707446428687,1.3,5.0
466,35,2.8200000000000003,1.1177182639856338,1.0,4.7
201,40,2.9725,1.040706737184166,1.0,5.0
79,41,2.907317073170731,0.9773408422608867,1.2,5.0
2,30,2.886666666666667,1.1637434642457558,1.0,4.7
149,56,2.682142857142857,1.1073485355662773,1.0,4.8
276,32,2.928125,1.119975338150138,1.0,4.9
131,33,2.993939393939394,0.8295101694446676,1.1,4.3
365,36,2.9166666666666665,1.0321959946776442,1.3,5.0
294,36,3.147222222222222,1.0710438462709735,1.0,4.9
357,32,2.9124999999999996,1.1569565191037967,1.0,5.0
118,33,3.172727272727273,1.2119902864897287,1.0,5.0
281,42,3.0285714285714285,0.9971387638065798,1.3,4.9
124,31,3.0483870967741935,1.0395098100361009,1.0,4.7
99,29,2.944827586206897,1.163303856294204,1.0,5.0
30,42,3.0333333333333328,1.052445854390032,1.0,4.9
313,31,2.6612903225806446,1.2357662722254124,1.0,5.0
184,34,3.0764705882352947,1.1602138840250498,1.0,5.0
302,37,2.894594594594594,1.2039162821452387,1.0,5.0
405,44,2.813636363636364,1.0923818458998602,1.0,5.0
66,24,3.008333333333333,1.0717383955078763,1.0,5.0
275,37,2.962162162162162,1.0274973239628173,1.0,5.0
186,41,2.885365853658537,1.116369333063605,1.0,5.0
282,41,2.9853658536585375,0.9993900578877487,1.0,4.5
67,41,2.714634146341463,1.021900429496376,1.0,4.7
46,37,3.345945945945946,1.0889838776978684,1.0,5.0
311,41,3.0195121951219512,0.9487411428295712,1.1,5.0
174,33,2.903030303030303,0.9885231561794748,1.0,4.8
215,50,2.9699999999999993,1.196295301746016,1.0,5.0
410,36,2.7666666666666666,1.1029829683958992,1.0,5.0
172,39,3.3282051282051284,0.9497780122768628,1.0,4.8
399,45,3.077777777777778,0.9732534213770955,1.0,5.0
252,33,2.906060606060606,1.3325115838941592,1.0,5.0
144,38,2.96578947368421,1.2294310518437188,1.0,4.8
